,id,color_palette,delta,category_number,time_spent,number_points,correct_answer
275,Bc7PDYQi97PPzlKs1qCU_Q_23,StataS2,1.6349186273065843,9,5.0,17,0
276,Bc7PDYQi97PPzlKs1qCU_Q_25,StataS2,2.231195235979324,8,2.3,17,1
277,Bc7PDYQi97PPzlKs1qCU_Q_26,StataS2,1.960402973275201,4,4.0,14,1
278,Bc7PDYQi97PPzlKs1qCU_Q_27,StataS2,2.2240959328503167,7,2.3,13,1
279,Bc7PDYQi97PPzlKs1qCU_Q_28,StataS2,1.5841006196478578,8,2.8,12,1
280,Bc7PDYQi97PPzlKs1qCU_Q_29,StataS2,2.3982853621043514,7,2.6,15,1
281,Bc7PDYQi97PPzlKs1qCU_Q_31,StataS2,2.088862657612056,9,2.6,18,1
282,Bc7PDYQi97PPzlKs1qCU_Q_32,StataS2,1.5421426951051806,5,2.7,19,1
283,Bc7PDYQi97PPzlKs1qCU_Q_33,StataS2,1.8894994641115237,4,3.2,10,0
284,Bc7PDYQi97PPzlKs1qCU_Q_34,StataS2,2.553487948846142,8,2.5,19,1
285,Bc7PDYQi97PPzlKs1qCU_Q_35,StataS2,2.681894341743919,3,2.5,19,1
286,Bc7PDYQi97PPzlKs1qCU_Q_36,StataS2,2.6569364130038364,10,3.5,18,1
287,Bc7PDYQi97PPzlKs1qCU_Q_37,StataS2,2.034973222419836,7,2.5,19,1
288,Bc7PDYQi97PPzlKs1qCU_Q_38,StataS2,2.6474276602597357,3,2.5,15,1
289,Bc7PDYQi97PPzlKs1qCU_Q_39,StataS2,2.200098823998683,4,3.9,10,1
290,Bc7PDYQi97PPzlKs1qCU_Q_40,StataS2,1.7513066631037368,3,3.0,17,1
291,Bc7PDYQi97PPzlKs1qCU_Q_42,StataS2,2.5867901107412914,3,2.4,13,1
292,Bc7PDYQi97PPzlKs1qCU_Q_43,StataS2,2.5722330997757528,7,3.5,13,1
293,Bc7PDYQi97PPzlKs1qCU_Q_44,StataS2,1.679804372513594,8,4.2,15,1
294,CAylBZkwAjoncHGLP1pn_Q_0,CartoBold,2.1468267251127244,9,8.5,12,1
295,CAylBZkwAjoncHGLP1pn_Q_1,CartoBold,1.608588142395547,7,9.5,14,0
296,CAylBZkwAjoncHGLP1pn_Q_2,CartoBold,2.0787961276952345,4,8.0,15,1
297,CAylBZkwAjoncHGLP1pn_Q_3,CartoBold,1.5235635142486883,5,9.0,20,1
298,CAylBZkwAjoncHGLP1pn_Q_4,CartoBold,2.2214895283902703,5,9.8,18,1
299,CAylBZkwAjoncHGLP1pn_Q_5,CartoBold,2.099317309590289,10,8.9,19,1
300,CAylBZkwAjoncHGLP1pn_Q_6,CartoBold,1.6891317204627638,3,8.2,13,1
301,CAylBZkwAjoncHGLP1pn_Q_8,CartoBold,2.50620845299684,8,15.1,13,1
302,CAylBZkwAjoncHGLP1pn_Q_10,CartoBold,2.092093105915507,3,8.5,19,0
303,CAylBZkwAjoncHGLP1pn_Q_11,CartoBold,2.448860282045945,4,7.9,17,1
304,CAylBZkwAjoncHGLP1pn_Q_12,CartoBold,1.8442726518182893,4,4.6,15,1
305,CAylBZkwAjoncHGLP1pn_Q_13,CartoBold,1.6741661894049162,6,4.8,18,1
306,CAylBZkwAjoncHGLP1pn_Q_14,CartoBold,2.5045234579848303,8,15.1,16,0
307,CAylBZkwAjoncHGLP1pn_Q_15,CartoBold,1.5419816031042588,9,8.2,18,1
308,CAylBZkwAjoncHGLP1pn_Q_16,CartoBold,2.872918359272488,6,9.4,11,1
309,CAylBZkwAjoncHGLP1pn_Q_17,CartoBold,2.936072586680898,5,8.3,20,1
310,CAylBZkwAjoncHGLP1pn_Q_18,CartoBold,2.1616751669503174,2,5.0,12,1
311,CAylBZkwAjoncHGLP1pn_Q_19,CartoBold,2.139333809895369,4,6.8,12,1
312,CAylBZkwAjoncHGLP1pn_Q_20,CartoBold,2.188420201101018,3,4.9,12,1
313,CAylBZkwAjoncHGLP1pn_Q_21,CartoBold,2.7807246817635933,8,9.8,11,1
314,CAylBZkwAjoncHGLP1pn_Q_22,CartoBold,1.7403629307692228,8,4.8,12,0
315,CAylBZkwAjoncHGLP1pn_Q_23,CartoBold,2.3586110467423955,7,4.9,15,1
316,CAylBZkwAjoncHGLP1pn_Q_24,CartoBold,1.6229965997958011,5,8.6,16,0
317,CAylBZkwAjoncHGLP1pn_Q_25,CartoBold,2.1231165326808217,4,8.8,19,1
318,CAylBZkwAjoncHGLP1pn_Q_26,CartoBold,2.964395906823716,5,6.3,10,1
319,CAylBZkwAjoncHGLP1pn_Q_27,CartoBold,1.786949712744482,9,8.3,19,0
320,CAylBZkwAjoncHGLP1pn_Q_28,CartoBold,2.502253771093577,7,9.4,11,1
321,CAylBZkwAjoncHGLP1pn_Q_29,CartoBold,2.510291148515621,4,5.8,11,1
322,CAylBZkwAjoncHGLP1pn_Q_30,CartoBold,1.509985642141921,8,5.7,18,1
323,CAylBZkwAjoncHGLP1pn_Q_31,CartoBold,1.730184061259184,9,4.6,15,1
324,CAylBZkwAjoncHGLP1pn_Q_32,CartoBold,2.6017341609081166,9,4.5,12,1
325,CAylBZkwAjoncHGLP1pn_Q_34,CartoBold,2.0035718878947035,9,6.6,16,0
326,CAylBZkwAjoncHGLP1pn_Q_35,CartoBold,1.6940670750751643,2,6.0,11,1
327,CAylBZkwAjoncHGLP1pn_Q_36,CartoBold,2.877098799158512,3,8.2,14,1
328,CAylBZkwAjoncHGLP1pn_Q_37,CartoBold,2.9056488646021505,7,4.5,14,1
329,CAylBZkwAjoncHGLP1pn_Q_38,CartoBold,1.7529184589284157,7,5.8,19,1
330,CAylBZkwAjoncHGLP1pn_Q_39,CartoBold,2.6082587335159486,7,5.6,19,1
331,CAylBZkwAjoncHGLP1pn_Q_40,CartoBold,2.6231365793408528,2,8.5,19,1
332,CAylBZkwAjoncHGLP1pn_Q_41,CartoBold,2.6420717726496648,8,4.4,16,1
333,CAylBZkwAjoncHGLP1pn_Q_42,CartoBold,1.912751574192436,5,8.3,18,1
334,CAylBZkwAjoncHGLP1pn_Q_43,CartoBold,2.02431870645845,8,8.6,18,1
335,CAylBZkwAjoncHGLP1pn_Q_44,CartoBold,2.05482963006494,2,6.4,17,1
336,CPhhC0KtPEUtP1laI8vL_Q_0,ColorBrewerPaired,1.9529167741993796,4,6.3,15,1
337,CPhhC0KtPEUtP1laI8vL_Q_1,ColorBrewerPaired,1.5355194614922407,3,9.4,10,1
338,CPhhC0KtPEUtP1laI8vL_Q_2,ColorBrewerPaired,2.8735911918994965,9,2.8,18,1
339,CPhhC0KtPEUtP1laI8vL_Q_3,ColorBrewerPaired,1.941240752978796,5,4.5,12,1
340,CPhhC0KtPEUtP1laI8vL_Q_4,ColorBrewerPaired,1.642208952080857,7,5.5,20,1
341,CPhhC0KtPEUtP1laI8vL_Q_6,ColorBrewerPaired,2.3416502928020786,10,3.4,14,1
342,CPhhC0KtPEUtP1laI8vL_Q_7,ColorBrewerPaired,2.979961632432325,10,3.3,12,1
343,CPhhC0KtPEUtP1laI8vL_Q_8,ColorBrewerPaired,2.544665406941636,9,4.4,16,1
344,CPhhC0KtPEUtP1laI8vL_Q_9,ColorBrewerPaired,1.581092260507865,6,6.2,19,1
345,CPhhC0KtPEUtP1laI8vL_Q_10,ColorBrewerPaired,2.7390970289576257,8,2.5,12,1
346,CPhhC0KtPEUtP1laI8vL_Q_11,ColorBrewerPaired,2.7298987856507733,7,3.0,16,1
347,CPhhC0KtPEUtP1laI8vL_Q_12,ColorBrewerPaired,1.8270996182108945,3,4.3,13,1
348,CPhhC0KtPEUtP1laI8vL_Q_13,ColorBrewerPaired,2.117169892293864,6,4.8,16,1
349,CPhhC0KtPEUtP1laI8vL_Q_14,ColorBrewerPaired,2.510266299520521,8,5.7,17,1
350,CPhhC0KtPEUtP1laI8vL_Q_15,ColorBrewerPaired,2.37458031565322,4,4.6,12,1
351,CPhhC0KtPEUtP1laI8vL_Q_16,ColorBrewerPaired,2.425317615704594,3,3.3,18,1
352,CPhhC0KtPEUtP1laI8vL_Q_17,ColorBrewerPaired,2.7472887545061733,4,4.5,19,1
353,CPhhC0KtPEUtP1laI8vL_Q_18,ColorBrewerPaired,2.804342110063989,8,3.8,14,1
354,CPhhC0KtPEUtP1laI8vL_Q_19,ColorBrewerPaired,2.9171893071673134,7,8.0,14,1
355,CPhhC0KtPEUtP1laI8vL_Q_20,ColorBrewerPaired,1.6694567917401084,3,4.0,18,1
356,CPhhC0KtPEUtP1laI8vL_Q_21,ColorBrewerPaired,1.6998056025645054,10,2.9,14,1
357,CPhhC0KtPEUtP1laI8vL_Q_22,ColorBrewerPaired,2.025092675052565,7,7.2,10,1
358,CPhhC0KtPEUtP1laI8vL_Q_23,ColorBrewerPaired,2.5840473490562834,8,3.8,19,1
359,CPhhC0KtPEUtP1laI8vL_Q_24,ColorBrewerPaired,2.7835581737976023,9,3.4,10,1
360,CPhhC0KtPEUtP1laI8vL_Q_25,ColorBrewerPaired,1.761879213951234,3,6.2,10,1
361,CPhhC0KtPEUtP1laI8vL_Q_27,ColorBrewerPaired,2.0223869839249184,2,8.2,19,1
362,CPhhC0KtPEUtP1laI8vL_Q_28,ColorBrewerPaired,1.5348387108583328,4,8.3,19,1
363,CPhhC0KtPEUtP1laI8vL_Q_29,ColorBrewerPaired,1.6019969982410798,4,4.9,11,1
364,CPhhC0KtPEUtP1laI8vL_Q_30,ColorBrewerPaired,2.1778566814326226,9,4.0,20,1
365,CPhhC0KtPEUtP1laI8vL_Q_31,ColorBrewerPaired,2.1663387619953687,5,6.9,12,1
366,CPhhC0KtPEUtP1laI8vL_Q_32,ColorBrewerPaired,1.6947183078890786,2,5.3,13,1
367,CPhhC0KtPEUtP1laI8vL_Q_33,ColorBrewerPaired,2.2605413445290017,7,4.5,13,1
368,CPhhC0KtPEUtP1laI8vL_Q_34,ColorBrewerPaired,1.6263690072632766,5,5.8,15,1
369,CPhhC0KtPEUtP1laI8vL_Q_35,ColorBrewerPaired,1.5828240652429146,10,8.0,14,1
370,CPhhC0KtPEUtP1laI8vL_Q_36,ColorBrewerPaired,2.973963379828298,7,4.5,13,1
371,CPhhC0KtPEUtP1laI8vL_Q_37,ColorBrewerPaired,2.776334795580711,5,6.1,12,1
372,CPhhC0KtPEUtP1laI8vL_Q_38,ColorBrewerPaired,2.2062384076614645,5,3.5,12,1
373,CPhhC0KtPEUtP1laI8vL_Q_39,ColorBrewerPaired,2.0286507373175,4,4.6,17,1
374,CPhhC0KtPEUtP1laI8vL_Q_40,ColorBrewerPaired,2.3734709014427557,10,6.6,14,1
375,CPhhC0KtPEUtP1laI8vL_Q_41,ColorBrewerPaired,2.236537029305879,9,7.0,10,1
376,CPhhC0KtPEUtP1laI8vL_Q_42,ColorBrewerPaired,2.5574490468422075,5,7.7,12,1
377,CPhhC0KtPEUtP1laI8vL_Q_44,ColorBrewerPaired,2.325546858064389,4,5.8,18,1
378,CVRdowE90nLA5936eGMj_Q_0,ColorBrewerPaired,2.665242047724613,3,10.3,10,1
379,CVRdowE90nLA5936eGMj_Q_1,ColorBrewerPaired,1.6269799740159447,10,15.1,10,1
380,CVRdowE90nLA5936eGMj_Q_2,ColorBrewerPaired,2.6233532691204218,6,7.8,20,1
381,CVRdowE90nLA5936eGMj_Q_3,ColorBrewerPaired,1.9642141335737549,3,5.6,16,1
382,CVRdowE90nLA5936eGMj_Q_4,ColorBrewerPaired,2.3991024617667955,8,4.8,14,1
383,CVRdowE90nLA5936eGMj_Q_5,ColorBrewerPaired,1.8375974127303047,4,4.4,10,1
384,CVRdowE90nLA5936eGMj_Q_6,ColorBrewerPaired,1.5986187321869672,7,6.1,17,1
385,CVRdowE90nLA5936eGMj_Q_7,ColorBrewerPaired,2.1001397568074625,8,7.3,15,1
386,CVRdowE90nLA5936eGMj_Q_9,ColorBrewerPaired,1.865319700554093,2,3.0,12,1
387,CVRdowE90nLA5936eGMj_Q_10,ColorBrewerPaired,2.377429281842379,5,3.0,18,1
388,CVRdowE90nLA5936eGMj_Q_11,ColorBrewerPaired,2.518344626143433,7,3.5,16,1
389,CVRdowE90nLA5936eGMj_Q_12,ColorBrewerPaired,2.2489786931630893,2,3.0,12,1
390,CVRdowE90nLA5936eGMj_Q_13,ColorBrewerPaired,1.713370667440417,4,3.4,16,1
391,CVRdowE90nLA5936eGMj_Q_14,ColorBrewerPaired,1.6033234398418197,5,3.5,18,1
392,CVRdowE90nLA5936eGMj_Q_15,ColorBrewerPaired,2.634053993544657,5,2.5,18,1
393,CVRdowE90nLA5936eGMj_Q_16,ColorBrewerPaired,2.7386954086289137,5,2.7,19,1
394,CVRdowE90nLA5936eGMj_Q_18,ColorBrewerPaired,2.6602647218284465,8,3.4,15,1
395,CVRdowE90nLA5936eGMj_Q_19,ColorBrewerPaired,2.2046475155737437,9,4.8,18,1
396,CVRdowE90nLA5936eGMj_Q_20,ColorBrewerPaired,2.906842799424989,4,4.0,19,1
397,CVRdowE90nLA5936eGMj_Q_22,ColorBrewerPaired,2.074270315364947,6,3.0,20,1
398,CVRdowE90nLA5936eGMj_Q_23,ColorBrewerPaired,2.695141707327516,6,2.8,17,1
399,CVRdowE90nLA5936eGMj_Q_24,ColorBrewerPaired,2.0934109333431445,3,3.3,12,1
400,CVRdowE90nLA5936eGMj_Q_25,ColorBrewerPaired,2.6635774984591407,8,6.1,11,0
401,CVRdowE90nLA5936eGMj_Q_26,ColorBrewerPaired,2.3289243950508967,7,2.3,10,1
402,CVRdowE90nLA5936eGMj_Q_27,ColorBrewerPaired,2.647369184270386,4,2.8,18,1
403,CVRdowE90nLA5936eGMj_Q_28,ColorBrewerPaired,1.937529021260163,2,3.2,10,1
404,CVRdowE90nLA5936eGMj_Q_29,ColorBrewerPaired,1.5411840902484235,10,3.3,19,1
405,CVRdowE90nLA5936eGMj_Q_30,ColorBrewerPaired,2.2488642210608347,7,3.2,12,1
406,CVRdowE90nLA5936eGMj_Q_31,ColorBrewerPaired,2.5992629941687024,8,3.7,11,1
407,CVRdowE90nLA5936eGMj_Q_32,ColorBrewerPaired,2.8155694509221822,4,3.5,14,1
408,CVRdowE90nLA5936eGMj_Q_33,ColorBrewerPaired,2.1361613155107677,8,4.1,19,1
409,CVRdowE90nLA5936eGMj_Q_34,ColorBrewerPaired,2.359297295566076,2,2.7,10,1
410,CVRdowE90nLA5936eGMj_Q_35,ColorBrewerPaired,1.7381404475229705,5,2.6,15,1
411,CVRdowE90nLA5936eGMj_Q_36,ColorBrewerPaired,2.326427002300874,10,3.7,14,1
412,CVRdowE90nLA5936eGMj_Q_37,ColorBrewerPaired,2.484583567004002,10,4.4,20,1
413,CVRdowE90nLA5936eGMj_Q_38,ColorBrewerPaired,2.522709164766181,10,2.9,14,1
414,CVRdowE90nLA5936eGMj_Q_39,ColorBrewerPaired,1.6515134485042733,10,4.1,16,0
415,CVRdowE90nLA5936eGMj_Q_40,ColorBrewerPaired,1.5273562809875445,4,3.7,11,0
416,CVRdowE90nLA5936eGMj_Q_41,ColorBrewerPaired,1.722039612506702,3,3.5,18,1
417,CVRdowE90nLA5936eGMj_Q_42,ColorBrewerPaired,2.6422900223745343,6,2.7,13,1
418,CVRdowE90nLA5936eGMj_Q_43,ColorBrewerPaired,1.8091190088250693,7,3.9,16,1
419,CVRdowE90nLA5936eGMj_Q_44,ColorBrewerPaired,2.0156115198370843,9,3.7,12,0
420,CkrQ1TseRSEmAn85yHQP_Q_0,StataS1,2.0435125513515,6,5.1,13,1
421,CkrQ1TseRSEmAn85yHQP_Q_1,StataS1,2.3071965971923447,8,3.7,11,0
422,CkrQ1TseRSEmAn85yHQP_Q_2,StataS1,1.5633520454969174,7,4.0,14,1
423,CkrQ1TseRSEmAn85yHQP_Q_3,StataS1,2.559528018732665,4,2.3,16,1
424,CkrQ1TseRSEmAn85yHQP_Q_4,StataS1,1.6400332376603792,5,4.7,20,1
425,CkrQ1TseRSEmAn85yHQP_Q_5,StataS1,2.040259559926942,10,8.2,10,1
426,CkrQ1TseRSEmAn85yHQP_Q_6,StataS1,2.392571606666448,5,5.5,14,1
427,CkrQ1TseRSEmAn85yHQP_Q_7,StataS1,2.4238126682110144,7,5.0,13,1
428,CkrQ1TseRSEmAn85yHQP_Q_8,StataS1,1.7400577764863463,2,3.1,13,1
429,CkrQ1TseRSEmAn85yHQP_Q_9,StataS1,1.7358757717892903,10,5.2,16,0
430,CkrQ1TseRSEmAn85yHQP_Q_10,StataS1,2.032334130475495,8,4.3,17,1
431,CkrQ1TseRSEmAn85yHQP_Q_11,StataS1,2.6638912320584547,8,6.0,14,0
432,CkrQ1TseRSEmAn85yHQP_Q_12,StataS1,2.8455729240995598,7,5.7,19,1
433,CkrQ1TseRSEmAn85yHQP_Q_13,StataS1,2.8359845682474294,3,3.2,19,1
434,CkrQ1TseRSEmAn85yHQP_Q_14,StataS1,1.6309329837861304,6,4.0,14,0
435,CkrQ1TseRSEmAn85yHQP_Q_15,StataS1,2.1501933288101727,8,3.6,13,0
436,CkrQ1TseRSEmAn85yHQP_Q_16,StataS1,2.8122424796764887,9,2.8,18,1
437,CkrQ1TseRSEmAn85yHQP_Q_17,StataS1,1.6400612260012748,6,3.1,12,1
438,CkrQ1TseRSEmAn85yHQP_Q_18,StataS1,1.864173272456199,4,2.7,18,1
439,CkrQ1TseRSEmAn85yHQP_Q_19,StataS1,2.504898291582374,9,3.8,11,1
440,CkrQ1TseRSEmAn85yHQP_Q_20,StataS1,1.5090581655748885,9,3.8,14,1
441,CkrQ1TseRSEmAn85yHQP_Q_21,StataS1,1.8305289320328135,5,4.6,12,1
442,CkrQ1TseRSEmAn85yHQP_Q_22,StataS1,2.6802979342055124,3,3.3,12,1
443,CkrQ1TseRSEmAn85yHQP_Q_23,StataS1,1.884600162587516,2,3.1,14,1
444,CkrQ1TseRSEmAn85yHQP_Q_24,StataS1,2.7169346023456518,7,2.7,18,1
445,CkrQ1TseRSEmAn85yHQP_Q_25,StataS1,2.4551210489437727,5,2.7,11,1
446,CkrQ1TseRSEmAn85yHQP_Q_26,StataS1,2.491814293269382,3,3.7,16,0
447,CkrQ1TseRSEmAn85yHQP_Q_27,StataS1,1.5293828421091185,3,2.9,13,0
448,CkrQ1TseRSEmAn85yHQP_Q_28,StataS1,2.701206067290157,6,4.1,17,1
449,CkrQ1TseRSEmAn85yHQP_Q_29,StataS1,2.093676785834366,9,2.8,20,1
450,CkrQ1TseRSEmAn85yHQP_Q_30,StataS1,1.8852450886590004,4,4.6,12,0
451,CkrQ1TseRSEmAn85yHQP_Q_32,StataS1,2.110696572923493,2,3.3,12,1
452,CkrQ1TseRSEmAn85yHQP_Q_33,StataS1,2.8459517063261206,3,2.4,19,1
453,CkrQ1TseRSEmAn85yHQP_Q_34,StataS1,2.794027508508735,10,5.4,17,1
454,CkrQ1TseRSEmAn85yHQP_Q_35,StataS1,2.319635497861431,3,4.6,13,1
455,CkrQ1TseRSEmAn85yHQP_Q_36,StataS1,2.038597937003667,3,4.1,13,1
456,CkrQ1TseRSEmAn85yHQP_Q_37,StataS1,2.826997014160318,10,3.7,13,0
457,CkrQ1TseRSEmAn85yHQP_Q_38,StataS1,1.8679338445376032,10,3.8,19,1
458,CkrQ1TseRSEmAn85yHQP_Q_39,StataS1,1.532331766999996,10,2.5,15,0
459,CkrQ1TseRSEmAn85yHQP_Q_41,StataS1,2.080734526738349,6,3.7,17,1
460,CkrQ1TseRSEmAn85yHQP_Q_43,StataS1,2.5825199990592798,2,2.5,12,1
461,CkrQ1TseRSEmAn85yHQP_Q_44,StataS1,2.656529178952562,5,7.4,17,1
462,Cs4zSId5e866SoQofNyL_Q_0,CartoBold,2.4084964720042548,5,6.3,10,1
463,Cs4zSId5e866SoQofNyL_Q_1,CartoBold,1.5330026757261992,7,15.1,20,0
464,Cs4zSId5e866SoQofNyL_Q_2,CartoBold,1.9707810772797505,9,9.1,16,1
465,Cs4zSId5e866SoQofNyL_Q_3,CartoBold,2.7819436408178264,10,8.4,20,1
466,Cs4zSId5e866SoQofNyL_Q_4,CartoBold,2.034875033334859,10,7.9,19,0
467,Cs4zSId5e866SoQofNyL_Q_5,CartoBold,2.029076599812213,2,6.3,16,1
468,Cs4zSId5e866SoQofNyL_Q_6,CartoBold,2.1508044404040243,4,5.5,19,1
469,Cs4zSId5e866SoQofNyL_Q_7,CartoBold,2.5288651546026326,9,10.0,13,1
470,Cs4zSId5e866SoQofNyL_Q_9,CartoBold,2.5748734913232587,3,8.5,12,1
471,Cs4zSId5e866SoQofNyL_Q_10,CartoBold,2.7834042107854646,4,7.2,10,1
472,Cs4zSId5e866SoQofNyL_Q_11,CartoBold,2.6164113200657213,6,4.6,17,1
473,Cs4zSId5e866SoQofNyL_Q_12,CartoBold,2.0943120789726626,2,3.1,15,1
474,Cs4zSId5e866SoQofNyL_Q_13,CartoBold,2.520689158047846,9,5.2,14,1
475,Cs4zSId5e866SoQofNyL_Q_14,CartoBold,1.6051433854314157,9,8.2,11,0
476,Cs4zSId5e866SoQofNyL_Q_15,CartoBold,2.0460491059088106,6,9.5,19,0
477,Cs4zSId5e866SoQofNyL_Q_16,CartoBold,2.212815752313131,7,7.9,19,1
478,Cs4zSId5e866SoQofNyL_Q_17,CartoBold,2.6813171960691715,5,6.2,14,1
479,Cs4zSId5e866SoQofNyL_Q_18,CartoBold,2.127599919025034,7,6.9,19,1
480,Cs4zSId5e866SoQofNyL_Q_19,CartoBold,1.9436247749489288,9,7.0,16,0
481,Cs4zSId5e866SoQofNyL_Q_20,CartoBold,2.1405425428949734,8,6.1,14,1
482,Cs4zSId5e866SoQofNyL_Q_21,CartoBold,1.6133423120904578,4,5.5,16,1
483,Cs4zSId5e866SoQofNyL_Q_22,CartoBold,2.031794045978992,7,4.8,10,1
484,Cs4zSId5e866SoQofNyL_Q_24,CartoBold,1.8401406802071216,8,5.1,15,1
485,Cs4zSId5e866SoQofNyL_Q_25,CartoBold,2.6126555975851566,4,4.5,18,1
486,Cs4zSId5e866SoQofNyL_Q_26,CartoBold,2.2538116230211385,4,8.4,16,1
487,Cs4zSId5e866SoQofNyL_Q_27,CartoBold,1.6075025586063978,5,5.9,20,1
488,Cs4zSId5e866SoQofNyL_Q_28,CartoBold,2.3070074721076548,2,4.4,15,1
489,Cs4zSId5e866SoQofNyL_Q_29,CartoBold,2.5813650968849755,4,5.4,10,1
490,Cs4zSId5e866SoQofNyL_Q_30,CartoBold,1.6263043172981693,4,7.2,16,1
491,Cs4zSId5e866SoQofNyL_Q_31,CartoBold,1.5693263424122108,4,6.6,15,1
492,Cs4zSId5e866SoQofNyL_Q_33,CartoBold,1.6123058857047914,8,6.2,10,1
493,Cs4zSId5e866SoQofNyL_Q_34,CartoBold,2.8299932960076344,10,5.9,13,0
494,Cs4zSId5e866SoQofNyL_Q_35,CartoBold,2.923480530132009,7,4.0,10,1
495,Cs4zSId5e866SoQofNyL_Q_36,CartoBold,1.593948678873681,7,8.1,15,1
496,Cs4zSId5e866SoQofNyL_Q_37,CartoBold,2.573377443698164,5,3.9,13,1
497,Cs4zSId5e866SoQofNyL_Q_38,CartoBold,2.5018086566469515,6,4.6,14,1
498,Cs4zSId5e866SoQofNyL_Q_39,CartoBold,2.509277225097847,9,5.0,17,1
499,Cs4zSId5e866SoQofNyL_Q_40,CartoBold,1.6344349643199223,4,5.1,14,1
500,Cs4zSId5e866SoQofNyL_Q_41,CartoBold,2.02496269025467,7,10.4,17,0
501,Cs4zSId5e866SoQofNyL_Q_42,CartoBold,1.7111810964334655,2,3.8,14,1
502,Cs4zSId5e866SoQofNyL_Q_43,CartoBold,1.561892802842921,9,5.4,10,0
503,Cs4zSId5e866SoQofNyL_Q_44,CartoBold,2.3250680002955875,10,5.9,12,1
504,D4OpBWzg8JCADMPx4oQT_Q_0,ColorBrewerPaired,2.1468267251127244,9,4.5,12,1
505,D4OpBWzg8JCADMPx4oQT_Q_1,ColorBrewerPaired,1.608588142395547,7,4.4,14,0
506,D4OpBWzg8JCADMPx4oQT_Q_2,ColorBrewerPaired,2.0787961276952345,4,3.0,15,1
507,D4OpBWzg8JCADMPx4oQT_Q_3,ColorBrewerPaired,1.5235635142486883,5,3.0,20,1
508,D4OpBWzg8JCADMPx4oQT_Q_4,ColorBrewerPaired,2.2214895283902703,5,4.2,18,1
509,D4OpBWzg8JCADMPx4oQT_Q_5,ColorBrewerPaired,2.099317309590289,10,3.2,19,1
510,D4OpBWzg8JCADMPx4oQT_Q_6,ColorBrewerPaired,1.6891317204627638,3,3.9,13,1
511,D4OpBWzg8JCADMPx4oQT_Q_8,ColorBrewerPaired,2.50620845299684,8,5.2,13,1
512,D4OpBWzg8JCADMPx4oQT_Q_10,ColorBrewerPaired,2.092093105915507,3,6.4,19,1
513,D4OpBWzg8JCADMPx4oQT_Q_11,ColorBrewerPaired,2.448860282045945,4,6.7,17,1
514,D4OpBWzg8JCADMPx4oQT_Q_12,ColorBrewerPaired,1.8442726518182893,4,7.3,15,0
515,D4OpBWzg8JCADMPx4oQT_Q_13,ColorBrewerPaired,1.6741661894049162,6,4.3,18,1
516,D4OpBWzg8JCADMPx4oQT_Q_14,ColorBrewerPaired,2.5045234579848303,8,4.5,16,1
517,D4OpBWzg8JCADMPx4oQT_Q_15,ColorBrewerPaired,1.5419816031042588,9,6.5,18,1
518,D4OpBWzg8JCADMPx4oQT_Q_16,ColorBrewerPaired,2.872918359272488,6,4.0,11,1
519,D4OpBWzg8JCADMPx4oQT_Q_17,ColorBrewerPaired,2.936072586680898,5,3.8,20,1
520,D4OpBWzg8JCADMPx4oQT_Q_18,ColorBrewerPaired,2.1616751669503174,2,4.1,12,1
521,D4OpBWzg8JCADMPx4oQT_Q_19,ColorBrewerPaired,2.139333809895369,4,2.9,12,1
522,D4OpBWzg8JCADMPx4oQT_Q_20,ColorBrewerPaired,2.188420201101018,3,2.7,12,1
523,D4OpBWzg8JCADMPx4oQT_Q_21,ColorBrewerPaired,2.7807246817635933,8,4.1,11,1
524,D4OpBWzg8JCADMPx4oQT_Q_22,ColorBrewerPaired,1.7403629307692228,8,6.3,12,0
525,D4OpBWzg8JCADMPx4oQT_Q_23,ColorBrewerPaired,2.3586110467423955,7,2.9,15,1
526,D4OpBWzg8JCADMPx4oQT_Q_24,ColorBrewerPaired,1.6229965997958011,5,4.3,16,1
527,D4OpBWzg8JCADMPx4oQT_Q_25,ColorBrewerPaired,2.1231165326808217,4,3.5,19,1
528,D4OpBWzg8JCADMPx4oQT_Q_26,ColorBrewerPaired,2.964395906823716,5,4.7,10,1
529,D4OpBWzg8JCADMPx4oQT_Q_27,ColorBrewerPaired,1.786949712744482,9,3.9,19,1
530,D4OpBWzg8JCADMPx4oQT_Q_28,ColorBrewerPaired,2.502253771093577,7,6.3,11,1
531,D4OpBWzg8JCADMPx4oQT_Q_29,ColorBrewerPaired,2.510291148515621,4,3.6,11,1
532,D4OpBWzg8JCADMPx4oQT_Q_30,ColorBrewerPaired,1.509985642141921,8,4.1,18,1
533,D4OpBWzg8JCADMPx4oQT_Q_31,ColorBrewerPaired,1.730184061259184,9,3.4,15,1
534,D4OpBWzg8JCADMPx4oQT_Q_32,ColorBrewerPaired,2.6017341609081166,9,3.3,12,1
535,D4OpBWzg8JCADMPx4oQT_Q_34,ColorBrewerPaired,2.0035718878947035,9,7.4,16,1
536,D4OpBWzg8JCADMPx4oQT_Q_35,ColorBrewerPaired,1.6940670750751643,2,4.4,11,1
537,D4OpBWzg8JCADMPx4oQT_Q_36,ColorBrewerPaired,2.877098799158512,3,3.5,14,1
538,D4OpBWzg8JCADMPx4oQT_Q_37,ColorBrewerPaired,2.9056488646021505,7,3.8,14,1
